question,retrieved_ids
How are the Plan benefits paid out?,"['e5c4af55686c9eeb297db938965e8dfe', '2225412334cbf2ba8b61fcb7374b825a', '3cf107411d9748f29484a22a13d9449f', '98d0dbec2aa5088b2e0926a8b641d426', '0abd8aa70470f74a107dac0bb483c88f', 'b9e58cdc42a51561b2706cb487ae886a', '0ef6a979917e68f6d92fbd19523845ee', 'f51de63115a14ecd8d9d906a2266022d', '945641626bf13f23dd1d97a20be3fe5a', '260553fac5b72e7699875102a2e90f5a']"
What is the first date on which an installment will be paid?,"['f6e80ce7c8191266b68e5d2494aca430', '1445b020e151704921adf4186f3f78ac', '7f1fd9e5036230a4ddbe18165a6edf92', '8478ffb41b2de4a1b57ac873583e87c8', 'f7b78cdbd1cd470e603fd2a912b2cdea', '4c37476b78eb1ddce4ba432ff6387be0', '0736b6ac7aa39088427f9882efaabdd9', 'a1b5bd09131fff88a5f80e7b9cda70b7', 'e5c4af55686c9eeb297db938965e8dfe', 'e47be798c2b7cd99e5e8235a0ee02cc4']"
How is a lump sum distribution made?,"['0736b6ac7aa39088427f9882efaabdd9', '0ef6a979917e68f6d92fbd19523845ee', '3fbf8081d9bedfa2aeaad18725fb5cad', '4998095a9377e538245ff6db4ebf2d96', '8478ffb41b2de4a1b57ac873583e87c8', '30289745a11fa12470eeea700d35cad6', 'a2c3386629db0d1b5ec5274aaa6afcb5', '54d9e338139a5d7c3fc65b03357ae730', '6513223868d20170a960785179ed22e7', '3e72a8f18203fb5c42d25c17eab7585e']"
What happens if the participant's retirement occurs on the last business day of a plan year?,"['30289745a11fa12470eeea700d35cad6', '38b59bb687519e82ad1c2ee60ec6a801', 'af07b867bb919c1eb3a63bd05d13d4f3', '81477db44ad1322913356c039b2ab141', '4998095a9377e538245ff6db4ebf2d96', '5f0e17cff66dd27dec20c0a2851ae835', '4c37476b78eb1ddce4ba432ff6387be0', '0ef6a979917e68f6d92fbd19523845ee', 'e5c4af55686c9eeb297db938965e8dfe', 'f7b78cdbd1cd470e603fd2a912b2cdea']"
How is the lump sum amount for a Participant's retirement calculated if it occurs on a non-last business day of the Plan Year?,"['30289745a11fa12470eeea700d35cad6', '38b59bb687519e82ad1c2ee60ec6a801', '81477db44ad1322913356c039b2ab141', 'af07b867bb919c1eb3a63bd05d13d4f3', '0ef6a979917e68f6d92fbd19523845ee', '4998095a9377e538245ff6db4ebf2d96', '6513223868d20170a960785179ed22e7', '0736b6ac7aa39088427f9882efaabdd9', 'dfa94ceccc7e7602e3a9807c5a6285a8', '8478ffb41b2de4a1b57ac873583e87c8']"
What is included in the calculation of the lump sum amount for a Participant's retirement if it occurs on a non-last business day of the Plan Year?,"['30289745a11fa12470eeea700d35cad6', '38b59bb687519e82ad1c2ee60ec6a801', 'af07b867bb919c1eb3a63bd05d13d4f3', '81477db44ad1322913356c039b2ab141', '4998095a9377e538245ff6db4ebf2d96', '0ef6a979917e68f6d92fbd19523845ee', '6513223868d20170a960785179ed22e7', 'dfa94ceccc7e7602e3a9807c5a6285a8', '0736b6ac7aa39088427f9882efaabdd9', '8478ffb41b2de4a1b57ac873583e87c8']"
How are participant installments calculated?,"['a1b5bd09131fff88a5f80e7b9cda70b7', '815d94325b0df6908a496baf0aa9f10e', '849a8a5af21f8a817c8b6409da93be0a', 'f7b78cdbd1cd470e603fd2a912b2cdea', '96f4bbcb5615a08acbbbc521b9f9e5ad', '4c37476b78eb1ddce4ba432ff6387be0', 'f6e80ce7c8191266b68e5d2494aca430', '98d0dbec2aa5088b2e0926a8b641d426', '1445b020e151704921adf4186f3f78ac', 'b9e58cdc42a51561b2706cb487ae886a']"
What factors are considered when calculating participant installments?,"['a1b5bd09131fff88a5f80e7b9cda70b7', 'f7b78cdbd1cd470e603fd2a912b2cdea', '4c37476b78eb1ddce4ba432ff6387be0', '849a8a5af21f8a817c8b6409da93be0a', '815d94325b0df6908a496baf0aa9f10e', '98d0dbec2aa5088b2e0926a8b641d426', '96f4bbcb5615a08acbbbc521b9f9e5ad', 'b9e58cdc42a51561b2706cb487ae886a', 'f6e80ce7c8191266b68e5d2494aca430', '1445b020e151704921adf4186f3f78ac']"
What are the criteria for determining retirement benefits?,"['1f86109886e62ad9945fa3fd49917396', '0ffc794ba579632e4cc45d2b9f690eaf', '5b05563b1948e3a703d3d807b5bf4471', '59f93ab8ac9a7b77a619264a83554c4d', '7cca97ecad70e0d67cacd88039f3fb0e', 'dfa94ceccc7e7602e3a9807c5a6285a8', 'af1f1195a2647fd6aa162662db66b43d', '1fda5be18a0b90792869c96cb0bb7893', 'acd9e530464193a1444cc9b6b3e3c7f3', '78bb1d5766bd701708766c78ffa731cb']"
How does the valuation date affect retirement eligibility?,"['1fd82cab7bb2d31752496cf439ab3dd3', '4c37476b78eb1ddce4ba432ff6387be0', '81477db44ad1322913356c039b2ab141', 'e9e81cafa13a38f44ddec45071469ba0', '38b59bb687519e82ad1c2ee60ec6a801', 'f7b78cdbd1cd470e603fd2a912b2cdea', '7cca97ecad70e0d67cacd88039f3fb0e', 'af07b867bb919c1eb3a63bd05d13d4f3', '30289745a11fa12470eeea700d35cad6', 'dfa94ceccc7e7602e3a9807c5a6285a8']"
"What happens to a participant's installments if their retirement, early retirement, or disability occurs on January 31?","['4c37476b78eb1ddce4ba432ff6387be0', 'f7b78cdbd1cd470e603fd2a912b2cdea', 'e5c4af55686c9eeb297db938965e8dfe', '7f1fd9e5036230a4ddbe18165a6edf92', '1445b020e151704921adf4186f3f78ac', '96f4bbcb5615a08acbbbc521b9f9e5ad', 'f6e80ce7c8191266b68e5d2494aca430', '81477db44ad1322913356c039b2ab141', '029164905984201182fc738dc5da93d1', 'e9e81cafa13a38f44ddec45071469ba0']"
How is a participant's Grandfathered Account value calculated for installment purposes?,"['a1b5bd09131fff88a5f80e7b9cda70b7', '96f4bbcb5615a08acbbbc521b9f9e5ad', 'f6e80ce7c8191266b68e5d2494aca430', 'f7b78cdbd1cd470e603fd2a912b2cdea', '4c37476b78eb1ddce4ba432ff6387be0', 'aa97857c82b3facc04896c89ff52a6a8', '2555452d77ff34039c9c61ac7047eb11', 'b445b46029af9f994efda592b0709002', '98d0dbec2aa5088b2e0926a8b641d426', '815d94325b0df6908a496baf0aa9f10e']"
How are Plan benefits paid out to participants?,"['0abd8aa70470f74a107dac0bb483c88f', '2225412334cbf2ba8b61fcb7374b825a', '98d0dbec2aa5088b2e0926a8b641d426', 'b9e58cdc42a51561b2706cb487ae886a', 'e5c4af55686c9eeb297db938965e8dfe', '0ef6a979917e68f6d92fbd19523845ee', 'b2fe8a2f83b448431f283046c6a400f3', '4998095a9377e538245ff6db4ebf2d96', 'db070136080d18b5aaf9338b8c8d9273', 'c8eba0b00bd8ed8dcc9320f2317b096c']"
What determines when the first installment of Plan benefits is paid to a participant?,"['98d0dbec2aa5088b2e0926a8b641d426', 'e5c4af55686c9eeb297db938965e8dfe', 'b9e58cdc42a51561b2706cb487ae886a', 'f6e80ce7c8191266b68e5d2494aca430', '1445b020e151704921adf4186f3f78ac', '7f1fd9e5036230a4ddbe18165a6edf92', '4c37476b78eb1ddce4ba432ff6387be0', '8478ffb41b2de4a1b57ac873583e87c8', 'a1b5bd09131fff88a5f80e7b9cda70b7', 'f7b78cdbd1cd470e603fd2a912b2cdea']"
What happens to a participant's plan benefits if they die before making full payments?,"['c8eba0b00bd8ed8dcc9320f2317b096c', '0abd8aa70470f74a107dac0bb483c88f', 'ff930617bd141da6b6f505dba7c66474', '2fa5beef72f58add8a4b10df1cfb8c5d', '4998095a9377e538245ff6db4ebf2d96', '59f93ab8ac9a7b77a619264a83554c4d', '815d94325b0df6908a496baf0aa9f10e', 'a2c3386629db0d1b5ec5274aaa6afcb5', 'fb34a291d8b754168cd0af0dd181f925', '8478ffb41b2de4a1b57ac873583e87c8']"
"How are a participant's plan benefits distributed if they die on or after October 1, 2003?","['0abd8aa70470f74a107dac0bb483c88f', 'c8eba0b00bd8ed8dcc9320f2317b096c', '4998095a9377e538245ff6db4ebf2d96', '6513223868d20170a960785179ed22e7', '813b07dbd45625f4c1e82664fa24c274', 'dead369811f6b7a0cd9d6601de472e99', '2fa5beef72f58add8a4b10df1cfb8c5d', 'ff930617bd141da6b6f505dba7c66474', 'acd9e530464193a1444cc9b6b3e3c7f3', '2225412334cbf2ba8b61fcb7374b825a']"
What happens to a participant's benefits if they die?,"['0abd8aa70470f74a107dac0bb483c88f', '2fa5beef72f58add8a4b10df1cfb8c5d', 'ff930617bd141da6b6f505dba7c66474', 'c8eba0b00bd8ed8dcc9320f2317b096c', '59f93ab8ac9a7b77a619264a83554c4d', 'acd9e530464193a1444cc9b6b3e3c7f3', '4998095a9377e538245ff6db4ebf2d96', 'b2fe8a2f83b448431f283046c6a400f3', '4aa723253628b2868014d4bbd16757b0', 'a2c3386629db0d1b5ec5274aaa6afcb5']"
How is the lump sum amount calculated when a participant dies on the last business day of a plan year?,"['4998095a9377e538245ff6db4ebf2d96', 'af07b867bb919c1eb3a63bd05d13d4f3', '30289745a11fa12470eeea700d35cad6', '6513223868d20170a960785179ed22e7', '38b59bb687519e82ad1c2ee60ec6a801', '8478ffb41b2de4a1b57ac873583e87c8', '0736b6ac7aa39088427f9882efaabdd9', 'dead369811f6b7a0cd9d6601de472e99', '0abd8aa70470f74a107dac0bb483c88f', '813b07dbd45625f4c1e82664fa24c274']"
How is the lump sum amount calculated if a participant dies on a date other than the last business day of a plan year?,"['af07b867bb919c1eb3a63bd05d13d4f3', '4998095a9377e538245ff6db4ebf2d96', '30289745a11fa12470eeea700d35cad6', '38b59bb687519e82ad1c2ee60ec6a801', '6513223868d20170a960785179ed22e7', '0736b6ac7aa39088427f9882efaabdd9', '8478ffb41b2de4a1b57ac873583e87c8', 'dead369811f6b7a0cd9d6601de472e99', '81477db44ad1322913356c039b2ab141', '0ef6a979917e68f6d92fbd19523845ee']"
What happens to a participant's grandfathered account if they die during a plan year?,"['4998095a9377e538245ff6db4ebf2d96', 'f6e80ce7c8191266b68e5d2494aca430', 'a1e0758d3d819bc305aa98485810019e', 'af07b867bb919c1eb3a63bd05d13d4f3', '0abd8aa70470f74a107dac0bb483c88f', 'ff930617bd141da6b6f505dba7c66474', '2fa5beef72f58add8a4b10df1cfb8c5d', 'c8eba0b00bd8ed8dcc9320f2317b096c', '8478ffb41b2de4a1b57ac873583e87c8', '815d94325b0df6908a496baf0aa9f10e']"
How are installment distributions based on a participant's account value determined?,"['a1b5bd09131fff88a5f80e7b9cda70b7', 'f6e80ce7c8191266b68e5d2494aca430', '96f4bbcb5615a08acbbbc521b9f9e5ad', '815d94325b0df6908a496baf0aa9f10e', '7f1fd9e5036230a4ddbe18165a6edf92', '1445b020e151704921adf4186f3f78ac', '849a8a5af21f8a817c8b6409da93be0a', '8478ffb41b2de4a1b57ac873583e87c8', 'f7b78cdbd1cd470e603fd2a912b2cdea', '98d0dbec2aa5088b2e0926a8b641d426']"
What is the interest rate used to calculate the amortization period for installment payments?,"['1445b020e151704921adf4186f3f78ac', '8478ffb41b2de4a1b57ac873583e87c8', 'f7b78cdbd1cd470e603fd2a912b2cdea', 'e5c4af55686c9eeb297db938965e8dfe', 'f6e80ce7c8191266b68e5d2494aca430', '7f1fd9e5036230a4ddbe18165a6edf92', '0736b6ac7aa39088427f9882efaabdd9', 'a1b5bd09131fff88a5f80e7b9cda70b7', '4c37476b78eb1ddce4ba432ff6387be0', '1802eca42770f511abe66119a7798f35']"
What happens to benefit payments if a participant dies without designating a beneficiary?,"['4aa723253628b2868014d4bbd16757b0', 'b2fe8a2f83b448431f283046c6a400f3', '2fa5beef72f58add8a4b10df1cfb8c5d', 'ff930617bd141da6b6f505dba7c66474', '0abd8aa70470f74a107dac0bb483c88f', 'c8eba0b00bd8ed8dcc9320f2317b096c', '6204fb4404c670ec759248ceb97139bd', 'dadf26ce3bf2ad0018e976560a6e9f88', 'acd9e530464193a1444cc9b6b3e3c7f3', '9c51af09a23bdc70eaa3af1b693b0225']"
Can a participant designate different beneficiaries for their Account and Grandfathered Account?,"['b2fe8a2f83b448431f283046c6a400f3', 'dadf26ce3bf2ad0018e976560a6e9f88', '723153f7a020042db01c772db807d300', '4aa723253628b2868014d4bbd16757b0', '6204fb4404c670ec759248ceb97139bd', 'ae539dbd0fe816ea40a858fcc315f026', '032e9baca74d6b25829b7425de63e23e', '939364519ca29d1c371d567ecfd285d1', 'a1e0758d3d819bc305aa98485810019e', '98d0dbec2aa5088b2e0926a8b641d426']"
What are the conditions for a participant to receive a lump sum distribution after termination of employment?,"['30289745a11fa12470eeea700d35cad6', '38b59bb687519e82ad1c2ee60ec6a801', '571982146b59ddf142e26fb72f7e933f', '2225412334cbf2ba8b61fcb7374b825a', 'af1f1195a2647fd6aa162662db66b43d', '1e0c8b7f09d7242f1b46bd2d8bb8a8f6', 'dfa94ceccc7e7602e3a9807c5a6285a8', '3fbf8081d9bedfa2aeaad18725fb5cad', 'e5c4af55686c9eeb297db938965e8dfe', '0abd8aa70470f74a107dac0bb483c88f']"
"What happens if a participant's Grandfathered Account is valued at less than $50,000?","['ae4630fc73aae9b0e7c37430395d69eb', 'e47be798c2b7cd99e5e8235a0ee02cc4', '54d9e338139a5d7c3fc65b03357ae730', 'be9492aa491be49f67121035c6bfd9f6', '2555452d77ff34039c9c61ac7047eb11', 'aa97857c82b3facc04896c89ff52a6a8', '81477db44ad1322913356c039b2ab141', '4c37476b78eb1ddce4ba432ff6387be0', 'a1e0758d3d819bc305aa98485810019e', 'af07b867bb919c1eb3a63bd05d13d4f3']"
What is the minimum time period required for a participant to file a distribution election for benefits under Section 5.2 or 5.3?,"['a31871a2be90dae6b4cbe566902fa1f5', '1e0c8b7f09d7242f1b46bd2d8bb8a8f6', '59cd907b56ded1c5debff7461603d4b2', 'a1b42aa00f46fb0e93db7c7b1862997d', 'dc87b133c5fcea18318eb3529bae44c8', '029164905984201182fc738dc5da93d1', '173f12bc6b97bb1f6d3f5c6df13c213e', '5f0e17cff66dd27dec20c0a2851ae835', 'a2c3386629db0d1b5ec5274aaa6afcb5', '9476bc8aee80163449f237edbf4e1d53']"
Can a participant's distribution election be recognized if it has not been on file with the committee for at least six months?,"['a31871a2be90dae6b4cbe566902fa1f5', 'a1b42aa00f46fb0e93db7c7b1862997d', '1e0c8b7f09d7242f1b46bd2d8bb8a8f6', '59cd907b56ded1c5debff7461603d4b2', 'dc87b133c5fcea18318eb3529bae44c8', '5f0e17cff66dd27dec20c0a2851ae835', '9e86c8bd849972e8c59caaa74221af1c', '173f12bc6b97bb1f6d3f5c6df13c213e', '9476bc8aee80163449f237edbf4e1d53', '029164905984201182fc738dc5da93d1']"
What are the conditions under which an employee's initial distribution election takes effect?,"['029164905984201182fc738dc5da93d1', '59cd907b56ded1c5debff7461603d4b2', '9476bc8aee80163449f237edbf4e1d53', 'dc87b133c5fcea18318eb3529bae44c8', '1e0c8b7f09d7242f1b46bd2d8bb8a8f6', 'db070136080d18b5aaf9338b8c8d9273', 'a1b42aa00f46fb0e93db7c7b1862997d', 'a31871a2be90dae6b4cbe566902fa1f5', '821d57b525aa1add28600e2d4f98e535', 'a2c3386629db0d1b5ec5274aaa6afcb5']"
How does a participant's installment election relate to their termination of employment?,"['029164905984201182fc738dc5da93d1', 'f7b78cdbd1cd470e603fd2a912b2cdea', '5f0e17cff66dd27dec20c0a2851ae835', '1e0c8b7f09d7242f1b46bd2d8bb8a8f6', 'e5c4af55686c9eeb297db938965e8dfe', 'e47be798c2b7cd99e5e8235a0ee02cc4', 'a1b5bd09131fff88a5f80e7b9cda70b7', 'a1b42aa00f46fb0e93db7c7b1862997d', 'db070136080d18b5aaf9338b8c8d9273', 'a2c3386629db0d1b5ec5274aaa6afcb5']"
What are the consequences of a participant's gross misconduct in this context?,"['6387aec56ea15ed9362339da11257df5', '6be6951eba62b5f2495c593839809b87', '872751f14cfb944f4499f8586be88993', '3918dfd28bac19b97c76f6b71f9c9729', '98a15d55a430b6dd8b688c2922bfdaf6', '5bf83eab4658dd045f007d1cba897d6b', '1bb905b2719c2aced3a92d44e84f1e5f', '0e205bc167bb13b683af0e80d1a7c6af', '45ae3abde73f755007fdd29484175ce8', '7f8fd49f20af56369d735f347a6f4fa1']"
How does gross misconduct affect the outcome or process in this scenario?,"['6387aec56ea15ed9362339da11257df5', '6be6951eba62b5f2495c593839809b87', 'fd3c2a8cd4a04838d922df06969d5ffe', '98a15d55a430b6dd8b688c2922bfdaf6', '1bb905b2719c2aced3a92d44e84f1e5f', '872751f14cfb944f4499f8586be88993', '5bf83eab4658dd045f007d1cba897d6b', '45ae3abde73f755007fdd29484175ce8', '0e205bc167bb13b683af0e80d1a7c6af', '3918dfd28bac19b97c76f6b71f9c9729']"
What are the conditions for a participant to receive benefits from A Participant’s Plan?,"['b2fe8a2f83b448431f283046c6a400f3', 'f51de63115a14ecd8d9d906a2266022d', '0abd8aa70470f74a107dac0bb483c88f', '2225412334cbf2ba8b61fcb7374b825a', '4aa723253628b2868014d4bbd16757b0', 'c8eba0b00bd8ed8dcc9320f2317b096c', 'fb34a291d8b754168cd0af0dd181f925', '9e86c8bd849972e8c59caaa74221af1c', '5bf83eab4658dd045f007d1cba897d6b', '9c51af09a23bdc70eaa3af1b693b0225']"
What happens if a participant engages in Gross Misconduct and receives Incentive Payments?,"['6be6951eba62b5f2495c593839809b87', '6387aec56ea15ed9362339da11257df5', '872751f14cfb944f4499f8586be88993', '3918dfd28bac19b97c76f6b71f9c9729', '0e205bc167bb13b683af0e80d1a7c6af', '5bf83eab4658dd045f007d1cba897d6b', '45ae3abde73f755007fdd29484175ce8', '1bb905b2719c2aced3a92d44e84f1e5f', '98a15d55a430b6dd8b688c2922bfdaf6', '0bd0122abda9f2a31efe50ca65e6bf32']"
What happens to a participant's deferred compensation and bonuses if they engage in gross misconduct?,"['45ae3abde73f755007fdd29484175ce8', '0e205bc167bb13b683af0e80d1a7c6af', '5bf83eab4658dd045f007d1cba897d6b', '1bb905b2719c2aced3a92d44e84f1e5f', '0bd0122abda9f2a31efe50ca65e6bf32', '6387aec56ea15ed9362339da11257df5', 'ba6507a7673f10494817a1f59afe713b', '98a15d55a430b6dd8b688c2922bfdaf6', '207d863a27314a21deaf65ef2a7a92d6', '6be6951eba62b5f2495c593839809b87']"
What is the condition for receiving payments from Walmart's deferred compensation plan?,"['3cf107411d9748f29484a22a13d9449f', '945641626bf13f23dd1d97a20be3fe5a', '260553fac5b72e7699875102a2e90f5a', '2a022b0a1ae1a83c5384f62017e52e8e', '3785e324073a07ddd786292486344f72', '0acae1d2ce7707166db11b532337584c', '0e205bc167bb13b683af0e80d1a7c6af', 'e7ca636fd949a54009538344785bc70e', '0bd0122abda9f2a31efe50ca65e6bf32', '11d55d8498ef4fd0fd9cea807eeb5fda']"
What happens if an employee needs immediate financial assistance due to an unforeseen emergency?,"['9c51af09a23bdc70eaa3af1b693b0225', '7a7b1c890aff8145f1396dd608db157f', '3ffa175c3bbb291cfac62ef3c7aa8b68', '19a774d291f1abf111fdecac8695fbbb', '78bb1d5766bd701708766c78ffa731cb', '36233e218c0f4533479a27b27a854031', '151e39e96ef9776d8b36fa3b6b82dbf6', 'e56bdf68cf84caaa3ad3fa69489708eb', '1ef6edc36bc4896f373e915bfc07560d', 'be9492aa491be49f67121035c6bfd9f6']"
How are distributions for unforeseeable emergencies affected by an employee's termination date and payment schedule?,"['19a774d291f1abf111fdecac8695fbbb', '7a7b1c890aff8145f1396dd608db157f', '9c51af09a23bdc70eaa3af1b693b0225', '38b59bb687519e82ad1c2ee60ec6a801', '2225412334cbf2ba8b61fcb7374b825a', '3ffa175c3bbb291cfac62ef3c7aa8b68', '30289745a11fa12470eeea700d35cad6', '0abd8aa70470f74a107dac0bb483c88f', '78bb1d5766bd701708766c78ffa731cb', 'f7b78cdbd1cd470e603fd2a912b2cdea']"
What are the primary responsibilities of the Committee?,"['e1e86867539e4572a9983e1e94bec2bd', '43d3f3b6ac96cb73c32c691aa24a667c', 'ab2fac1c04be8abe4b60ceae64328c28', '72f3f6d46ac5ef117f58a3758e8a493e', 'b41f7fac1e77252633726a7845421e54', 'afdbe604116e12343f2ed93e5950629b', 'dc58c6fdbadeacd56180322bc4edd611', 'ea547c57575866990cb1c577b252ce92', '8d3459711c200e4eea020004d6e607ce', 'b2fe8a2f83b448431f283046c6a400f3']"
What are the powers granted to the Committee in terms of administrative rules and regulations?,"['e1e86867539e4572a9983e1e94bec2bd', 'b41f7fac1e77252633726a7845421e54', '72f3f6d46ac5ef117f58a3758e8a493e', 'ab2fac1c04be8abe4b60ceae64328c28', '43d3f3b6ac96cb73c32c691aa24a667c', 'afdbe604116e12343f2ed93e5950629b', 'dc58c6fdbadeacd56180322bc4edd611', 'ea547c57575866990cb1c577b252ce92', '39af1125759a21ee2d0939dbb5e7ca57', '91ab4095f0b5ef196cb5d03689acd85c']"
What are the steps to follow when filing a claim for benefits under this plan?,"['f51de63115a14ecd8d9d906a2266022d', '178369ae1d0c5b84f693b7e96a750bd8', 'd00767f75c339451dbf2e080bd2ea2f2', '9e86c8bd849972e8c59caaa74221af1c', 'ba6d80f8a9190b098826ac95f792ef9f', '21df89db49c6d6c1b88c563a824eb926', 'e5c4af55686c9eeb297db938965e8dfe', '3cf107411d9748f29484a22a13d9449f', 'fbdbe743505d2af7a2746fae9afbee9e', 'b83b100b0a05b05f369cdf836149ab33']"
What happens if a claim for benefits under this plan is denied?,"['178369ae1d0c5b84f693b7e96a750bd8', 'f51de63115a14ecd8d9d906a2266022d', 'd00767f75c339451dbf2e080bd2ea2f2', '9e86c8bd849972e8c59caaa74221af1c', 'b83b100b0a05b05f369cdf836149ab33', 'fca1a77db9edc1727cfdc5285fe3088a', 'a666ccf558985c4044e2bfd6df466f01', '3fbc859dfb1c268ef8f3e492aa075a27', '5f87b2d83e71a5dc6613e81a6dd014dc', '448eb9ebfecce779f866591756453e67']"
How can a claimant appeal a denied claim?,"['a666ccf558985c4044e2bfd6df466f01', '3fbc859dfb1c268ef8f3e492aa075a27', 'b83b100b0a05b05f369cdf836149ab33', 'd00767f75c339451dbf2e080bd2ea2f2', 'fca1a77db9edc1727cfdc5285fe3088a', '178369ae1d0c5b84f693b7e96a750bd8', '5f87b2d83e71a5dc6613e81a6dd014dc', 'ecf39c1f6f66e46cc6942feb3be2301c', 'f51de63115a14ecd8d9d906a2266022d', '9e86c8bd849972e8c59caaa74221af1c']"
What happens when a decision on review is made?,"['fca1a77db9edc1727cfdc5285fe3088a', 'a666ccf558985c4044e2bfd6df466f01', '3fbc859dfb1c268ef8f3e492aa075a27', 'b83b100b0a05b05f369cdf836149ab33', 'b3d9e987af6e8555b57e12b926bb3f5e', '7499a3b0690837aa75b63dab09c2ea13', '9586dad2fa42ec9098817f00d5d152f1', '4d8a9b7385244ef37543201be174542b', '824031fed01cd1f260610ff5e5527049', '836c9104ac0f73e02db09056cea6cc1c']"
Can a participant assign their rights to benefits under this plan?,"['b2fe8a2f83b448431f283046c6a400f3', '4aa723253628b2868014d4bbd16757b0', 'dadf26ce3bf2ad0018e976560a6e9f88', '6204fb4404c670ec759248ceb97139bd', 'f51de63115a14ecd8d9d906a2266022d', 'fb34a291d8b754168cd0af0dd181f925', '72f3f6d46ac5ef117f58a3758e8a493e', '9e86c8bd849972e8c59caaa74221af1c', '21df89db49c6d6c1b88c563a824eb926', '2225412334cbf2ba8b61fcb7374b825a']"
Is there any way for a participant to borrow against their interest in this plan?,"['fd2fffa0b8ad952320e8e1b0bd00b0c1', 'fa68728e12837963b4ced125c032c510', '4c37476b78eb1ddce4ba432ff6387be0', '0e205bc167bb13b683af0e80d1a7c6af', 'f7b78cdbd1cd470e603fd2a912b2cdea', 'e5c4af55686c9eeb297db938965e8dfe', '56e313f5623478fad23d6f64c3b729a2', '19a774d291f1abf111fdecac8695fbbb', '2fd74d3a0c61fdf88c7f96c189ec3036', '448eb9ebfecce779f866591756453e67']"
What is the responsibility of a participant in terms of income and excise taxes related to this plan?,"['5bf83eab4658dd045f007d1cba897d6b', 'db070136080d18b5aaf9338b8c8d9273', '19a774d291f1abf111fdecac8695fbbb', '151e39e96ef9776d8b36fa3b6b82dbf6', 'b2fe8a2f83b448431f283046c6a400f3', '4aa723253628b2868014d4bbd16757b0', 'a2c3386629db0d1b5ec5274aaa6afcb5', 'e1e86867539e4572a9983e1e94bec2bd', '72f3f6d46ac5ef117f58a3758e8a493e', '6204fb4404c670ec759248ceb97139bd']"
What happens if payments under the plan are made due to a mistake of fact or law?,"['0e205bc167bb13b683af0e80d1a7c6af', '4522f3da57f795c44c95a31d0e65424c', '98a15d55a430b6dd8b688c2922bfdaf6', '5bf83eab4658dd045f007d1cba897d6b', '0bd0122abda9f2a31efe50ca65e6bf32', '448eb9ebfecce779f866591756453e67', '620989dcbf8ae0d43bb482e75d4a30b4', '1bb905b2719c2aced3a92d44e84f1e5f', '19a774d291f1abf111fdecac8695fbbb', '7f8fd49f20af56369d735f347a6f4fa1']"
"What are the names of subsidiaries owned by Wal-Mart Stores East, LP?","['4a8f68e1e33faf19f144ee4a0704e585', '37131e8d79685318f23d45a8f5097023', 'b6236975070aaf6d1bfa9e3cb8393642', '203261afef166936f608495c9f222ce2', '59d1b732e529f759eb7941d494408773', '074573115c7500c747158743f5222d9c', '3d67650eb62b2844401e88b052a822af', 'f38dcf340b2260b17bbf83a5566e97cf', 'a1f82f34d608aff158b0399413d2b960', 'ccc12030caac9c0fd8f85d816cf210d7']"
What is the name of Walmart Chile S.A.'s parent company?,"['4a8f68e1e33faf19f144ee4a0704e585', '37131e8d79685318f23d45a8f5097023', 'b6236975070aaf6d1bfa9e3cb8393642', '59d1b732e529f759eb7941d494408773', 'f38dcf340b2260b17bbf83a5566e97cf', 'a1f82f34d608aff158b0399413d2b960', '3d67650eb62b2844401e88b052a822af', '1ee8b64b48d4e4974c9cd4158a6698b1', 'bff7923c8944256c973e21f2da910b51', 'b9d48e35318300734d703c63671a752e']"
"What type of company is Wal-Mart Stores, Inc?","['f38dcf340b2260b17bbf83a5566e97cf', 'f74cb162899c7d2bc03715697983cafc', '4a8f68e1e33faf19f144ee4a0704e585', '0d8ea55da3d16f1229cc32793dba70e9', '074573115c7500c747158743f5222d9c', '0ab14597aba4fac923741b4e44be8bbe', '1ee8b64b48d4e4974c9cd4158a6698b1', 'ccc12030caac9c0fd8f85d816cf210d7', 'a452dce3e66bc48d730a7572aeaea07b', '0833739e56bf9d66dc4214ec05365b05']"
"What kind of plans are listed for Wal-Mart Stores, Inc.? ","['42f6b388987016f1a687866d0aed0a6b', '7d81562598ea33822b344b7d805c51ac', 'b9816f0d74bbf512c495148955dd5466', '4357101277eb81afb27fa3644347a885', '88ad5ce41e12b9f8858227e297b12313', '2e12c440cc1327b0359f4e842f630a58', '4fda547525bb3f15424f062d9d0676fc', '008705f9011fbd75f499cd1f84525d72', '72d328db183bf5bf6a9cdc8d4787bcd1', '625620ef5fbf44445c29bc2247dfbc97']"
What is the name of the company that has its Consolidated Financial Statements and internal control over financial reporting effectiveness reported in this document?,"['ade095ddaa354308554399fb35c93d54', '3cfd7baa94b3fe5ae4bb6ab4bcf67392', '4ce33e2378f93f96b93dfab1ac1c0397', '3bb0863c4a884cff9af1173dbd2d9448', '4d8a9b7385244ef37543201be174542b', '8d3a6eff3f37452ad2e9cb83053ca159', '42662d2229494eb56eb5c581b686a98f', 'f993c0c78415cd2c99d7b17f9e1e1627', '75c0480b8d2e3d4295ebb266b3e6ddb2', 'f5ad7acbc58a852b31e45e55d63f1839']"
