question,retrieved_ids
How long does it take for the Committee to make a decision on a claim for a Plan benefit that is wholly or partially denied?,"['d00767f75c339451dbf2e080bd2ea2f2', '9e86c8bd849972e8c59caaa74221af1c', '178369ae1d0c5b84f693b7e96a750bd8', 'b83b100b0a05b05f369cdf836149ab33', 'f51de63115a14ecd8d9d906a2266022d', '3fbc859dfb1c268ef8f3e492aa075a27', 'a666ccf558985c4044e2bfd6df466f01', 'fca1a77db9edc1727cfdc5285fe3088a', '5f87b2d83e71a5dc6613e81a6dd014dc', 'e1e86867539e4572a9983e1e94bec2bd']"
What happens to the 60-day deadline for disability determination if notified in advance?,"['5f87b2d83e71a5dc6613e81a6dd014dc', '9e86c8bd849972e8c59caaa74221af1c', 'f51de63115a14ecd8d9d906a2266022d', '178369ae1d0c5b84f693b7e96a750bd8', '029164905984201182fc738dc5da93d1', 'a31871a2be90dae6b4cbe566902fa1f5', '3fbc859dfb1c268ef8f3e492aa075a27', '59f93ab8ac9a7b77a619264a83554c4d', 'e9e81cafa13a38f44ddec45071469ba0', '4c37476b78eb1ddce4ba432ff6387be0']"
What kind of notice is given to a claimant who is denied benefits?,"['178369ae1d0c5b84f693b7e96a750bd8', 'd00767f75c339451dbf2e080bd2ea2f2', 'f51de63115a14ecd8d9d906a2266022d', '5f87b2d83e71a5dc6613e81a6dd014dc', '9e86c8bd849972e8c59caaa74221af1c', '3fbc859dfb1c268ef8f3e492aa075a27', 'fca1a77db9edc1727cfdc5285fe3088a', 'b83b100b0a05b05f369cdf836149ab33', 'a666ccf558985c4044e2bfd6df466f01', 'ecf39c1f6f66e46cc6942feb3be2301c']"
What are the specific reasons for denying a claim?,"['ecf39c1f6f66e46cc6942feb3be2301c', '178369ae1d0c5b84f693b7e96a750bd8', 'd00767f75c339451dbf2e080bd2ea2f2', '4d8e8d7c47092dff60552115a90bf2ed', 'fca1a77db9edc1727cfdc5285fe3088a', 'f51de63115a14ecd8d9d906a2266022d', 'b83b100b0a05b05f369cdf836149ab33', 'fbdbe743505d2af7a2746fae9afbee9e', '3fbc859dfb1c268ef8f3e492aa075a27', 'f34a22efdb467b02c6c0036587547170']"
How does one perfect their claim according to the Plan's requirements?,"['f51de63115a14ecd8d9d906a2266022d', '21df89db49c6d6c1b88c563a824eb926', '178369ae1d0c5b84f693b7e96a750bd8', 'd00767f75c339451dbf2e080bd2ea2f2', 'ecf39c1f6f66e46cc6942feb3be2301c', '9e86c8bd849972e8c59caaa74221af1c', 'db070136080d18b5aaf9338b8c8d9273', '311f1e6fd6953b2becddd9a6acade158', '4aa723253628b2868014d4bbd16757b0', 'bb631f8591f9a64fa185c9a3d1ff5dad']"
What are the steps to appeal a denied claim?,"['a666ccf558985c4044e2bfd6df466f01', '3fbc859dfb1c268ef8f3e492aa075a27', 'b83b100b0a05b05f369cdf836149ab33', 'd00767f75c339451dbf2e080bd2ea2f2', 'fca1a77db9edc1727cfdc5285fe3088a', '178369ae1d0c5b84f693b7e96a750bd8', 'ecf39c1f6f66e46cc6942feb3be2301c', 'f51de63115a14ecd8d9d906a2266022d', '9e86c8bd849972e8c59caaa74221af1c', '5f87b2d83e71a5dc6613e81a6dd014dc']"
How long does it take for the Committee to make a decision on appeal?,"['3fbc859dfb1c268ef8f3e492aa075a27', 'a666ccf558985c4044e2bfd6df466f01', 'b83b100b0a05b05f369cdf836149ab33', 'fca1a77db9edc1727cfdc5285fe3088a', '9e86c8bd849972e8c59caaa74221af1c', '5f87b2d83e71a5dc6613e81a6dd014dc', 'd00767f75c339451dbf2e080bd2ea2f2', '178369ae1d0c5b84f693b7e96a750bd8', 'f51de63115a14ecd8d9d906a2266022d', 'afdbe604116e12343f2ed93e5950629b']"
What are the circumstances under which Walmart can change the rules of this employee benefits plan?,"['620989dcbf8ae0d43bb482e75d4a30b4', 'b35d917dcba5449195795faec8ceadb5', '04b48bda094911a8cd464c26cad3862c', '98a15d55a430b6dd8b688c2922bfdaf6', '4357101277eb81afb27fa3644347a885', '7f8fd49f20af56369d735f347a6f4fa1', '11cabbdd849f555be32ae6b51eca8418', '5bf83eab4658dd045f007d1cba897d6b', '4fda547525bb3f15424f062d9d0676fc', '97f15fe8b560930330e5f9ec61ad7c54']"
"If the employee benefits plan is terminated, what happens to a participant's vested account balance?","['30289745a11fa12470eeea700d35cad6', 'e5c4af55686c9eeb297db938965e8dfe', '1ed2ea9fec87f409009ee47de80f6995', '2225412334cbf2ba8b61fcb7374b825a', '38b59bb687519e82ad1c2ee60ec6a801', 'f7b78cdbd1cd470e603fd2a912b2cdea', 'db070136080d18b5aaf9338b8c8d9273', '5bf83eab4658dd045f007d1cba897d6b', '620989dcbf8ae0d43bb482e75d4a30b4', 'a2c3386629db0d1b5ec5274aaa6afcb5']"
What happens to Walmart's employee benefits plan if there is a change in control of one of its affiliates?,"['97f15fe8b560930330e5f9ec61ad7c54', 'b35d917dcba5449195795faec8ceadb5', '4357101277eb81afb27fa3644347a885', '04b48bda094911a8cd464c26cad3862c', '5bf83eab4658dd045f007d1cba897d6b', '98a15d55a430b6dd8b688c2922bfdaf6', '620989dcbf8ae0d43bb482e75d4a30b4', '945641626bf13f23dd1d97a20be3fe5a', '4fda547525bb3f15424f062d9d0676fc', '61b60cd76c84435f14c8f13d70717cd6']"
What conditions must be met for Walmart to partially terminate its employee benefits plan?,"['620989dcbf8ae0d43bb482e75d4a30b4', '97f15fe8b560930330e5f9ec61ad7c54', '98a15d55a430b6dd8b688c2922bfdaf6', 'b35d917dcba5449195795faec8ceadb5', '1bb905b2719c2aced3a92d44e84f1e5f', '04b48bda094911a8cd464c26cad3862c', '5bf83eab4658dd045f007d1cba897d6b', '7f8fd49f20af56369d735f347a6f4fa1', '3cf107411d9748f29484a22a13d9449f', '178369ae1d0c5b84f693b7e96a750bd8']"
Can a participant transfer their benefits under the plan?,"['b2fe8a2f83b448431f283046c6a400f3', 'f51de63115a14ecd8d9d906a2266022d', '2225412334cbf2ba8b61fcb7374b825a', 'fb34a291d8b754168cd0af0dd181f925', '4aa723253628b2868014d4bbd16757b0', '6204fb4404c670ec759248ceb97139bd', '0abd8aa70470f74a107dac0bb483c88f', 'e5c4af55686c9eeb297db938965e8dfe', '5bf83eab4658dd045f007d1cba897d6b', '571982146b59ddf142e26fb72f7e933f']"
Can a participant borrow against their interest in the plan?,"['fd2fffa0b8ad952320e8e1b0bd00b0c1', '0e205bc167bb13b683af0e80d1a7c6af', 'fa68728e12837963b4ced125c032c510', '5bf83eab4658dd045f007d1cba897d6b', 'f7b78cdbd1cd470e603fd2a912b2cdea', '2d9f0bc7217f9bd605eb053d2d32cf1a', '56e313f5623478fad23d6f64c3b729a2', '98a15d55a430b6dd8b688c2922bfdaf6', '2fd74d3a0c61fdf88c7f96c189ec3036', '0bd0122abda9f2a31efe50ca65e6bf32']"
What taxes must be withheld from a Participant's current compensation?,"['ba2bdad83882d9f485621e2533046802', '4c974dc2776541de23174d99e34cc693', '375bc876b0eaf3d48b73703b80087df8', '4f6eee14a2a1b8374a26358341c16c25', '5bf83eab4658dd045f007d1cba897d6b', 'd8722ab9288dc7c61efea41239c7cfb8', '0e205bc167bb13b683af0e80d1a7c6af', '1bb905b2719c2aced3a92d44e84f1e5f', '448eb9ebfecce779f866591756453e67', '98a15d55a430b6dd8b688c2922bfdaf6']"
"Who is responsible for paying federal, Puerto Rican, state, and local income and excise taxes resulting from participation in this Plan?","['4c974dc2776541de23174d99e34cc693', 'ba2bdad83882d9f485621e2533046802', '4f6eee14a2a1b8374a26358341c16c25', '375bc876b0eaf3d48b73703b80087df8', '6204fb4404c670ec759248ceb97139bd', '6d73cf03bf04e732815a0e2d168e08e2', 'ba6d80f8a9190b098826ac95f792ef9f', '0159cb0daa3f072597501fc5bede2485', '448eb9ebfecce779f866591756453e67', '6533c6b9de2d93af119923adf1eda050']"
What is the purpose of Exhibit 10.7(a)?,"['629028d6a20f181684f18f03b71cd653', '172268e8d313aa598497042bd654de50', '1ebec30398960bef1fea1fa63ffd9b9f', '434752dd6f1a7023f4ea6a3d5b89ba95', '8a4eb7396a0ff4268c083c7f2b4e3e06', '18617cd73ed8c5c19d2953115d4d680e', '8370c6acba157e2a4a2908351ffd3e11', '538799534aa3da6de9a09f79288ad81a', '2216a4466ae0bd963079dd0ce1f94259', 'b9816f0d74bbf512c495148955dd5466']"
Who are some of the executive officers who have executed a post-termination agreement and covenant not to compete?,"['629028d6a20f181684f18f03b71cd653', '008705f9011fbd75f499cd1f84525d72', '1f79cc952180d1e63c0647c6314a5886', 'bc4acfce6591c44d2959db6fba6432e9', '86d7a0116fffa4e26e7db94b8536ee2a', '0d0b4a06af50c073710c7acd1b1a8529', 'dc5bb6268ec79239795a20fb856c07ae', '5c83638be8bca7204b51cd6e694b960c', '8d3459711c200e4eea020004d6e607ce', '1ed7b4d613bcde7de7bcdfdc2a80b840']"
What is the effective date of the amended and restated Walmart Inc. officer deferred compensation plan?,"['c0063b30927cdc0e0f185bdc29ff4ef5', '8c552ef88973f8207072239b5d5b3592', '6515462bcfb4d99ee340cdae39cd69f1', 'b9816f0d74bbf512c495148955dd5466', '625620ef5fbf44445c29bc2247dfbc97', '0d34c45df34f1f5a8e8053395595363b', 'b4ee7fdcc0cd6d4d2f91a21315bd168d', '2a022b0a1ae1a83c5384f62017e52e8e', '008705f9011fbd75f499cd1f84525d72', '7d81562598ea33822b344b7d805c51ac']"
What is the value of the restricted stock award granted to an officer in connection with their agreement with Walmart Inc. for the year 2015?,"['8c552ef88973f8207072239b5d5b3592', '7d81562598ea33822b344b7d805c51ac', '008705f9011fbd75f499cd1f84525d72', '3dab8764c4b41e808a2f07ec8e73cbb3', 'f7ae7192a8243c8849bb7eaa65003cf9', '172268e8d313aa598497042bd654de50', 'e2c386ba8636407688039b44e00923fb', '0ab14597aba4fac923741b4e44be8bbe', '434752dd6f1a7023f4ea6a3d5b89ba95', '8619954b4f4bdc6f15242a9e663c5ea6']"
What are the purposes and effective dates of this deferred compensation plan?,"['c0063b30927cdc0e0f185bdc29ff4ef5', '0d34c45df34f1f5a8e8053395595363b', '6515462bcfb4d99ee340cdae39cd69f1', '23890af8455293ee5d7d5c26fbbc13c4', '2a022b0a1ae1a83c5384f62017e52e8e', 'a4921c0e70d84d34aee40c25c4087020', 'b4ee7fdcc0cd6d4d2f91a21315bd168d', '3cf107411d9748f29484a22a13d9449f', 'e7ca636fd949a54009538344785bc70e', '625620ef5fbf44445c29bc2247dfbc97']"
How do participants earn credits towards their accounts under this deferred compensation plan?,"['8a5770bc6296478fc9c60a0501e169ad', '98d272f04d747860355ee71bf8f935f4', 'ae539dbd0fe816ea40a858fcc315f026', '3cf107411d9748f29484a22a13d9449f', '945641626bf13f23dd1d97a20be3fe5a', 'eef92726f45f5ecfef758fbb7f95b9eb', '87f11cc655a1b6e52d7bd8c5b9ef35f1', 'bd24408b6d23cf7952ed613838a1dcbb', '0acae1d2ce7707166db11b532337584c', 'ed5de947b6e2d9bddbc840f521e29c00']"
What are the conditions under which an individual does not have employment rights?,"['4c44eb1dbd882025287a493196d80626', 'a9368a60c1de976cef4d72d12e3a6e75', '78bb1d5766bd701708766c78ffa731cb', '178369ae1d0c5b84f693b7e96a750bd8', '3841b7d562cee50bcb0c40ef5b296eca', '9e86c8bd849972e8c59caaa74221af1c', '0ffc794ba579632e4cc45d2b9f690eaf', 'f51de63115a14ecd8d9d906a2266022d', 'f5a2450edb78a9ca7ad4d54aa5cba396', '11cabbdd849f555be32ae6b51eca8418']"
Are participants entitled to receive a bonus under this plan?,"['3cf107411d9748f29484a22a13d9449f', '945641626bf13f23dd1d97a20be3fe5a', '5bf83eab4658dd045f007d1cba897d6b', '2225412334cbf2ba8b61fcb7374b825a', '260553fac5b72e7699875102a2e90f5a', '1b2a0c3f82f4dfdc3c28cc209221033b', '0acae1d2ce7707166db11b532337584c', 'ae539dbd0fe816ea40a858fcc315f026', 'fb34a291d8b754168cd0af0dd181f925', 'b2fe8a2f83b448431f283046c6a400f3']"
What is the purpose of the Officer Deferred Compensation Plan established by Walmart Inc.?,"['6515462bcfb4d99ee340cdae39cd69f1', 'b4ee7fdcc0cd6d4d2f91a21315bd168d', '0d34c45df34f1f5a8e8053395595363b', '2a022b0a1ae1a83c5384f62017e52e8e', 'e7ca636fd949a54009538344785bc70e', '3cf107411d9748f29484a22a13d9449f', '7d81562598ea33822b344b7d805c51ac', 'f7ae7192a8243c8849bb7eaa65003cf9', '945641626bf13f23dd1d97a20be3fe5a', '3785e324073a07ddd786292486344f72']"
What changes has Walmart made to the Officer Deferred Compensation Plan?,"['6515462bcfb4d99ee340cdae39cd69f1', 'b4ee7fdcc0cd6d4d2f91a21315bd168d', '2a022b0a1ae1a83c5384f62017e52e8e', '8c552ef88973f8207072239b5d5b3592', '7d81562598ea33822b344b7d805c51ac', 'e7ca636fd949a54009538344785bc70e', 'c0063b30927cdc0e0f185bdc29ff4ef5', '1837e21641300da8637cb4bcab0ea314', '0d34c45df34f1f5a8e8053395595363b', 'f7ae7192a8243c8849bb7eaa65003cf9']"
What are the effective dates of this plan?,"['e19b29c0be9d3170092ba8adeaced967', '625620ef5fbf44445c29bc2247dfbc97', 'c0063b30927cdc0e0f185bdc29ff4ef5', 'e5c4af55686c9eeb297db938965e8dfe', '633136a46ad6ee1fad30b2b0b09b79b0', '9465134b330c5bdfccabc6953def02ba', '1c9487a549a7fd4c73656e3e02d6a9e5', 'a1e0758d3d819bc305aa98485810019e', '4abf3e26ce36f8b92fda5f4a593718a5', '074e7c3127e9a8e1921a8ae310c7919c']"
Does this plan comply with Code Section 409A?,"['e19b29c0be9d3170092ba8adeaced967', 'a4813d7721194d2d4c4c7e97ff359b92', '633136a46ad6ee1fad30b2b0b09b79b0', '448eb9ebfecce779f866591756453e67', '97f15fe8b560930330e5f9ec61ad7c54', '88ad5ce41e12b9f8858227e297b12313', '72bf5197bfecaf36c8b80651977cf921', 'b4ee7fdcc0cd6d4d2f91a21315bd168d', '04b48bda094911a8cd464c26cad3862c', 'b445b46029af9f994efda592b0709002']"
What type of employee pension plan is the Plan intended to be?,"['72d328db183bf5bf6a9cdc8d4787bcd1', '88ad5ce41e12b9f8858227e297b12313', '4357101277eb81afb27fa3644347a885', '0159cb0daa3f072597501fc5bede2485', 'bb631f8591f9a64fa185c9a3d1ff5dad', '625620ef5fbf44445c29bc2247dfbc97', '65d223e12cca429389277a61cd6640b1', '238a3b4ea27f34eab44c3911c2a6f134', '0f24c099de79c95b527ca1cd8d3fcd80', 'dc95c7ce8d03be24f146627a29293a92']"
Who are eligible to receive payments from Walmart under this Plan?,"['f79f6bfc93e548bcdd9ba9c0a9bb2af4', '4fda547525bb3f15424f062d9d0676fc', '945641626bf13f23dd1d97a20be3fe5a', '3cf107411d9748f29484a22a13d9449f', '0acae1d2ce7707166db11b532337584c', '260553fac5b72e7699875102a2e90f5a', '1b2a0c3f82f4dfdc3c28cc209221033b', 'fe06c96ab662414709d229704241e517', '4357101277eb81afb27fa3644347a885', '11cabbdd849f555be32ae6b51eca8418']"
What are the different types of accounts that a participant can have under this Plan?,"['eafae8ab9de014bd995059fcb43ba22b', 'd8bf8a0564103339163c76f0273debe6', '0cbc3b1fab2731466b056f559174e374', 'b2fe8a2f83b448431f283046c6a400f3', '939364519ca29d1c371d567ecfd285d1', '21df89db49c6d6c1b88c563a824eb926', 'db070136080d18b5aaf9338b8c8d9273', 'dadf26ce3bf2ad0018e976560a6e9f88', '0b50e20213f8458881e8708d030faaa8', '1ed2ea9fec87f409009ee47de80f6995']"
What is the Internal Revenue Code that applies to this Plan?,"['448eb9ebfecce779f866591756453e67', '9465134b330c5bdfccabc6953def02ba', '633136a46ad6ee1fad30b2b0b09b79b0', '6533c6b9de2d93af119923adf1eda050', 'ba2bdad83882d9f485621e2533046802', '4fda547525bb3f15424f062d9d0676fc', 'e19b29c0be9d3170092ba8adeaced967', '99c4b2712b155a5279e99e8bbeb3c639', '80394d1c670dc8e7c3ffa6f4bd18ccdc', '6d73cf03bf04e732815a0e2d168e08e2']"
What types of compensation are subject to deferred participation under this plan?,"['11d55d8498ef4fd0fd9cea807eeb5fda', 'f79f6bfc93e548bcdd9ba9c0a9bb2af4', '3785e324073a07ddd786292486344f72', 'a4921c0e70d84d34aee40c25c4087020', '8a5770bc6296478fc9c60a0501e169ad', '23890af8455293ee5d7d5c26fbbc13c4', '3cf107411d9748f29484a22a13d9449f', '21df89db49c6d6c1b88c563a824eb926', 'e7ca636fd949a54009538344785bc70e', '945641626bf13f23dd1d97a20be3fe5a']"
How is a Participant's federal taxable base compensation for a Plan Year determined?,"['bd24408b6d23cf7952ed613838a1dcbb', 'a4921c0e70d84d34aee40c25c4087020', '98d0dbec2aa5088b2e0926a8b641d426', 'b9e58cdc42a51561b2706cb487ae886a', '3cf107411d9748f29484a22a13d9449f', '813b07dbd45625f4c1e82664fa24c274', '6f3f145d0cf0f9774dedc82833746b3e', 'be9492aa491be49f67121035c6bfd9f6', '6d73cf03bf04e732815a0e2d168e08e2', '945641626bf13f23dd1d97a20be3fe5a']"
Who are considered eligible officers at Walmart?,"['610544f1294e162383ffb5ad2e1c4645', 'eef1e4744b15b4c75c550de01f208fab', 'a9368a60c1de976cef4d72d12e3a6e75', '1837e21641300da8637cb4bcab0ea314', '2a022b0a1ae1a83c5384f62017e52e8e', 'f79f6bfc93e548bcdd9ba9c0a9bb2af4', '9f4444ffc7693e3a2195e467be38ee6e', '4abf3e26ce36f8b92fda5f4a593718a5', 'e7ca636fd949a54009538344785bc70e', '4fda547525bb3f15424f062d9d0676fc']"
What are the conditions for someone to be considered an eligible officer at Walmart?,"['610544f1294e162383ffb5ad2e1c4645', 'eef1e4744b15b4c75c550de01f208fab', 'a9368a60c1de976cef4d72d12e3a6e75', '1837e21641300da8637cb4bcab0ea314', '9f4444ffc7693e3a2195e467be38ee6e', '2a022b0a1ae1a83c5384f62017e52e8e', 'f79f6bfc93e548bcdd9ba9c0a9bb2af4', 'e56c8d8c71c4df4721474c77edaa0eb9', 'e7ca636fd949a54009538344785bc70e', '3cf107411d9748f29484a22a13d9449f']"
What is considered a single employer with Walmart?,"['a2620faa459a18b3c7a53ff8585079b5', '11fec1baed0299e30acfe604f81962bb', 'a5c1e64e908c69e4ba41292a5c1efc6f', '4c974dc2776541de23174d99e34cc693', '4357101277eb81afb27fa3644347a885', '375bc876b0eaf3d48b73703b80087df8', '4f6eee14a2a1b8374a26358341c16c25', 'ba2bdad83882d9f485621e2533046802', '8db40db852575732e674e23bfefb0ac5', '4c44eb1dbd882025287a493196d80626']"
How does the language 'at least 50 percent' affect the determination of a controlled group of corporations under Code Section 414(b)?,"['ae65d170838b4311400b3b04f37683de', '8fcdf9788916140c231fbaf610803dae', 'f745b8b166a635689cb4f05e43ab4b98', '61b60cd76c84435f14c8f13d70717cd6', '6191348189d87c838c67a39e80b3b7b6', 'ee65fae7d564249ac358563dc7d43457', '86d7a0116fffa4e26e7db94b8536ee2a', '80394d1c670dc8e7c3ffa6f4bd18ccdc', '1ed7b4d613bcde7de7bcdfdc2a80b840', '4224d9a1d0bc38a1716153c96f64ca92']"
What is considered Gross Misconduct according to Walmart's policies?,"['6be6951eba62b5f2495c593839809b87', '872751f14cfb944f4499f8586be88993', '98a15d55a430b6dd8b688c2922bfdaf6', '3918dfd28bac19b97c76f6b71f9c9729', 'fd3c2a8cd4a04838d922df06969d5ffe', '45ae3abde73f755007fdd29484175ce8', '1bb905b2719c2aced3a92d44e84f1e5f', '5bf83eab4658dd045f007d1cba897d6b', '207d863a27314a21deaf65ef2a7a92d6', 'a2620faa459a18b3c7a53ff8585079b5']"
What are some examples of actions that could be considered Gross Misconduct?,"['6be6951eba62b5f2495c593839809b87', 'fd3c2a8cd4a04838d922df06969d5ffe', '6387aec56ea15ed9362339da11257df5', '872751f14cfb944f4499f8586be88993', '3918dfd28bac19b97c76f6b71f9c9729', '45ae3abde73f755007fdd29484175ce8', '207d863a27314a21deaf65ef2a7a92d6', '7b43576cd8a0437cb8b125fc222b53d4', '98a15d55a430b6dd8b688c2922bfdaf6', '083184bc092f9e88dfdb09dc8dc3b161']"
What is the definition of a Participant in the Walmart Inc. Officer Deferred Compensation Plan?,"['f7ae7192a8243c8849bb7eaa65003cf9', '656e0a4f1a0d8b7133a31f506cd4051e', 'f79f6bfc93e548bcdd9ba9c0a9bb2af4', '4fda547525bb3f15424f062d9d0676fc', '9f4444ffc7693e3a2195e467be38ee6e', '3cf107411d9748f29484a22a13d9449f', '945641626bf13f23dd1d97a20be3fe5a', '5bf83eab4658dd045f007d1cba897d6b', '0acae1d2ce7707166db11b532337584c', '6515462bcfb4d99ee340cdae39cd69f1']"
What does 'Performance Shares' mean in the context of the Walmart Inc. Officer Deferred Compensation Plan?,"['f7ae7192a8243c8849bb7eaa65003cf9', '7d81562598ea33822b344b7d805c51ac', '6515462bcfb4d99ee340cdae39cd69f1', 'b4ee7fdcc0cd6d4d2f91a21315bd168d', '11d55d8498ef4fd0fd9cea807eeb5fda', '4fda547525bb3f15424f062d9d0676fc', '656e0a4f1a0d8b7133a31f506cd4051e', '3785e324073a07ddd786292486344f72', '1ef6edc36bc4896f373e915bfc07560d', '0d34c45df34f1f5a8e8053395595363b']"
"What type of compensation agreements were entered into by Eligible Officers with Walmart prior to February 1, 1995?","['c0063b30927cdc0e0f185bdc29ff4ef5', '7d81562598ea33822b344b7d805c51ac', '8c552ef88973f8207072239b5d5b3592', '26869370256ec1c069cd3e6e54747a94', '008705f9011fbd75f499cd1f84525d72', '3cf107411d9748f29484a22a13d9449f', '4fda547525bb3f15424f062d9d0676fc', '1837e21641300da8637cb4bcab0ea314', '2a022b0a1ae1a83c5384f62017e52e8e', 'e7ca636fd949a54009538344785bc70e']"
"How were Prior Agreements amended and restated on February 1, 1996?","['c0063b30927cdc0e0f185bdc29ff4ef5', 'e19b29c0be9d3170092ba8adeaced967', '26869370256ec1c069cd3e6e54747a94', '7dbed80eb8f8e03e8163e25d327d0d8d', '9465134b330c5bdfccabc6953def02ba', '633136a46ad6ee1fad30b2b0b09b79b0', '4224d9a1d0bc38a1716153c96f64ca92', '6be4df674666ab28d35c93906645c1a0', 'dc87b133c5fcea18318eb3529bae44c8', '59cd907b56ded1c5debff7461603d4b2']"
What is considered a retirement under this plan?,"['7cca97ecad70e0d67cacd88039f3fb0e', '0ffc794ba579632e4cc45d2b9f690eaf', '99c4b2712b155a5279e99e8bbeb3c639', '78bb1d5766bd701708766c78ffa731cb', 'e5c4af55686c9eeb297db938965e8dfe', '0159cb0daa3f072597501fc5bede2485', '389e1eee7135fbf3a57bf936d331351f', '6dcfcbf5fa39c1603de3fbe3848dac53', '81477db44ad1322913356c039b2ab141', '1fd82cab7bb2d31752496cf439ab3dd3']"
What types of accounts are maintained for participants under this plan?,"['eafae8ab9de014bd995059fcb43ba22b', '0cbc3b1fab2731466b056f559174e374', 'd8bf8a0564103339163c76f0273debe6', 'ae539dbd0fe816ea40a858fcc315f026', 'b2fe8a2f83b448431f283046c6a400f3', 'a1e0758d3d819bc305aa98485810019e', '939364519ca29d1c371d567ecfd285d1', 'db070136080d18b5aaf9338b8c8d9273', '7cca97ecad70e0d67cacd88039f3fb0e', '21df89db49c6d6c1b88c563a824eb926']"
What does 'Scheduled Pay Date' refer to in this context?,"['38b59bb687519e82ad1c2ee60ec6a801', '6dcfcbf5fa39c1603de3fbe3848dac53', '173f12bc6b97bb1f6d3f5c6df13c213e', 'f7b78cdbd1cd470e603fd2a912b2cdea', 'af07b867bb919c1eb3a63bd05d13d4f3', '30289745a11fa12470eeea700d35cad6', '9085948736448c5aa6ccb5256311a81f', 'e714cb3d1c1de6debe087b56af621766', 'fe06c96ab662414709d229704241e517', '0d427556ea9620500d58158050f7ae98']"
Can a Scheduled Pay Date be changed once it's been set?,"['59cd907b56ded1c5debff7461603d4b2', 'dc87b133c5fcea18318eb3529bae44c8', '55088204af02c1827cdf9e7c648957b3', '38b59bb687519e82ad1c2ee60ec6a801', '173f12bc6b97bb1f6d3f5c6df13c213e', '9085948736448c5aa6ccb5256311a81f', 'af07b867bb919c1eb3a63bd05d13d4f3', 'f7b78cdbd1cd470e603fd2a912b2cdea', '0f24c099de79c95b527ca1cd8d3fcd80', '9de9d7c2087238b41f19b918f4feaeda']"
What is considered a termination of employment for a participant?,"['3841b7d562cee50bcb0c40ef5b296eca', '0ffc794ba579632e4cc45d2b9f690eaf', '8f3fdc520dea7a723eed476664693396', '78bb1d5766bd701708766c78ffa731cb', '66e64fd37d32125c06d9bfa7fa67e8c7', '2225412334cbf2ba8b61fcb7374b825a', '0abd8aa70470f74a107dac0bb483c88f', '99958a387b7ca57938eb84c956796cb9', '1ed2ea9fec87f409009ee47de80f6995', '30289745a11fa12470eeea700d35cad6']"
How is a participant not treated as having a separation from service?,"['3841b7d562cee50bcb0c40ef5b296eca', '8f3fdc520dea7a723eed476664693396', '0ffc794ba579632e4cc45d2b9f690eaf', '571982146b59ddf142e26fb72f7e933f', 'de5a690cc5dd3eac8eed68f89a451036', 'af1f1195a2647fd6aa162662db66b43d', '1ed2ea9fec87f409009ee47de80f6995', '7abc9e35c6d24298e6fb70bde0e03da6', '66e64fd37d32125c06d9bfa7fa67e8c7', 'ac3e89008fe0cd1f43c3f0ace6b96783']"
What does the term 'Unforeseeable Emergency' refer to in this document?,"['3ffa175c3bbb291cfac62ef3c7aa8b68', '36233e218c0f4533479a27b27a854031', '7a7b1c890aff8145f1396dd608db157f', '78bb1d5766bd701708766c78ffa731cb', '19a774d291f1abf111fdecac8695fbbb', '9c51af09a23bdc70eaa3af1b693b0225', '1ef6edc36bc4896f373e915bfc07560d', 'e56bdf68cf84caaa3ad3fa69489708eb', 'be9492aa491be49f67121035c6bfd9f6', '18640c82cd5a1b22e0e38763b541c86a']"
What is the definition of Special Bonus in this document?,"['3ffa175c3bbb291cfac62ef3c7aa8b68', '1ef6edc36bc4896f373e915bfc07560d', 'e714cb3d1c1de6debe087b56af621766', 'b1a6fe865d37e7478d82871d5f6fac86', '311f1e6fd6953b2becddd9a6acade158', '11d55d8498ef4fd0fd9cea807eeb5fda', '21df89db49c6d6c1b88c563a824eb926', '29b00bccea3d94f217f101c028521e30', 'a4921c0e70d84d34aee40c25c4087020', '5f9db43de5d453eb6b970e4614061137']"
What is the deferred compensation arrangement offered by Walmart?,"['3cf107411d9748f29484a22a13d9449f', '2a022b0a1ae1a83c5384f62017e52e8e', '945641626bf13f23dd1d97a20be3fe5a', '3785e324073a07ddd786292486344f72', '6515462bcfb4d99ee340cdae39cd69f1', '0d34c45df34f1f5a8e8053395595363b', '0acae1d2ce7707166db11b532337584c', '1ef6edc36bc4896f373e915bfc07560d', 'b4ee7fdcc0cd6d4d2f91a21315bd168d', '260553fac5b72e7699875102a2e90f5a']"
What is the deadline for filing compensation deferral elections?,"['2a022b0a1ae1a83c5384f62017e52e8e', 'e7ca636fd949a54009538344785bc70e', '23890af8455293ee5d7d5c26fbbc13c4', '00a671bc361751bfee2c7ab7a3dfa17e', '0d69f431ddd33659906894be99c3b992', 'c54db26fc3b4481c8ea40d1b11d104fe', 'e56c8d8c71c4df4721474c77edaa0eb9', 'a4813d7721194d2d4c4c7e97ff359b92', '91682ae1ec6735c5ebddd2ff1fa21079', '1837e21641300da8637cb4bcab0ea314']"
